Date,Region,District,Crop,Seed_Price_Per_Kg,Fertilizer_Price_Per_Kg,Herbicide_Price_Per_Litre,Pesticide_Price_Per_Litre,Labor_Cost_Per_Day,Rainfall_Index,Soil_Fertility_Index
2021-05-01,Central,Luweero,Cotton,5121,4306,18709,23133,8606,137,0.81
2021-05-01,Central,Kampala,Cotton,4700,3525,17271,24728,7851,160,0.9
2021-05-01,Central,Luweero,Soybeans,4790,4272,18770,23217,8312,185,0.93
2021-05-01,Central,Wakiso,Soybeans,5353,3471,18848,23477,7926,159,0.84
2021-05-01,Central,Kampala,Soybeans,5718,4312,17781,23148,8557,228,0.8
2021-05-01,Central,Masaka,Sweet Potatoes,5282,4548,21234,25811,10499,103,0.72
2021-05-01,Central,Mukono,Sunflower,5122,4472,24101,21539,7933,164,0.92
2021-05-01,Central,Mukono,Matooke,5404,4572,20818,24680,9315,154,0.86
2021-05-01,Central,Masaka,Matooke,4928,4384,20998,22945,7770,113,0.85
2021-05-01,Central,Wakiso,Maize,6312,3809,14028,19213,10292,152,0.76
2021-05-01,Central,Masaka,Maize,4827,3923,15571,19169,13449,205,0.79
2021-05-01,Central,Mukono,Beans,6139,3761,11358,15785,10649,130,0.76
2021-05-01,Central,Kampala,Beans,6566,3923,12182,16427,9567,158,0.8
2021-05-01,Central,Masaka,Beans,7405,3366,14264,17143,9407,152,0.68
2021-05-01,Central,Luweero,Coffee,6858,5011,22501,25001,12905,201,0.86
2021-05-01,Central,Luweero,Matooke,4616,4921,21284,23971,8683,131,0.74
2021-05-01,Central,Mukono,Coffee,7823,4730,25334,28409,12595,149,0.81
2021-05-01,Central,Luweero,Rice,5212,4300,21954,22650,9258,130,0.85
2021-05-01,Central,Kampala,Rice,4849,3831,24570,30691,8158,150,0.67
2021-05-01,Central,Masaka,Rice,5303,4248,19587,23366,7328,117,0.99
2021-05-01,Central,Kampala,Cassava,4985,3601,21516,25869,7664,184,0.85
2021-05-01,Central,Luweero,Cassava,4870,3774,21530,27049,9509,147,0.6
2021-05-01,Central,Wakiso,Cassava,5518,4866,18399,28464,9473,119,0.9
2021-05-01,Central,Masaka,Coffee,7919,4277,27100,35142,12164,156,0.68
2021-05-01,Central,Wakiso,Sunflower,5833,3795,19674,21153,8976,173,0.75
2021-05-01,Central,Kampala,Maize,5073,4137,10904,19546,10250,168,0.73
2021-05-01,Eastern,Mbale,Maize,3611,3332,10843,15491,9847,189,0.7
2021-05-01,Eastern,Soroti,Groundnuts,3983,3170,14801,19112,7664,143,0.62
2021-05-01,Eastern,Jinja,Sorghum,4934,4137,16031,18673,7479,158,0.68
2021-05-01,Eastern,Iganga,Sorghum,4004,3296,14438,17374,7021,133,0.72
2021-05-01,Eastern,Mbale,Sorghum,4169,3015,17815,17204,7993,124,0.74
2021-05-01,Central,Kampala,Sunflower,4848,4391,20487,25583,8412,175,0.76
2021-05-01,Eastern,Jinja,Sweet Potatoes,3915,3440,17683,19847,5977,206,0.64
2021-05-01,Eastern,Tororo,Groundnuts,4111,3731,12196,22067,7401,244,0.6
2021-05-01,Eastern,Soroti,Sweet Potatoes,3020,2603,16210,19577,6692,170,0.74
2021-05-01,Eastern,Jinja,Cotton,4245,3835,13983,16203,6610,143,0.73
2021-05-01,Eastern,Iganga,Cotton,3823,3151,16006,21261,7678,122,0.78
2021-05-01,Eastern,Soroti,Soybeans,4001,3592,15223,20883,7161,170,0.75
2021-05-01,Eastern,Mbale,Soybeans,4184,3020,14844,19464,8292,141,0.69
2021-05-01,Eastern,Jinja,Soybeans,4585,3694,16446,18439,6518,115,0.72
2021-05-01,Eastern,Soroti,Sunflower,4693,3616,14540,20884,7761,140,0.72
2021-05-01,Eastern,Soroti,Cotton,4005,3317,16556,19552,6821,145,0.76
2021-05-01,Eastern,Iganga,Groundnuts,4312,3548,16506,18001,6613,91,0.66
2021-05-01,Eastern,Iganga,Sweet Potatoes,4053,3790,15701,18893,8040,190,0.64
2021-05-01,Eastern,Iganga,Matooke,4140,3240,14874,16120,7127,171,0.62
2021-05-01,Eastern,Jinja,Matooke,3698,3051,15236,18382,7442,121,0.63
2021-05-01,Eastern,Tororo,Maize,4380,3300,11511,15108,7212,180,0.7
2021-05-01,Eastern,Mbale,Beans,4741,2901,9105,16673,7380,138,0.65
2021-05-01,Eastern,Jinja,Beans,4777,3099,10680,12578,7751,141,0.73
2021-05-01,Eastern,Tororo,Beans,4748,2654,9711,11490,6467,115,0.72
2021-05-01,Eastern,Mbale,Coffee,6905,3410,21054,23631,9916,132,0.66
2021-05-01,Eastern,Jinja,Coffee,6283,3788,23041,23061,9735,115,0.53
2021-05-01,Eastern,Soroti,Maize,4366,3075,13827,16311,7353,228,0.81
2021-05-01,Eastern,Jinja,Rice,4413,3674,18977,19158,5816,151,0.64
2021-05-01,Eastern,Mbale,Rice,4439,3212,14318,20390,7481,131,0.8
2021-05-01,Eastern,Iganga,Rice,4281,4043,12730,20085,7992,148,0.74
2021-05-01,Eastern,Tororo,Cassava,4810,2570,15920,17212,6974,219,0.66
2021-05-01,Eastern,Mbale,Cassava,4610,3515,14473,15793,8794,172,0.97
2021-05-01,Eastern,Jinja,Cassava,3558,3407,13425,22016,8521,158,0.75
2021-05-01,Eastern,Mbale,Matooke,4326,3228,17738,21401,7473,192,0.68
2021-05-01,Eastern,Iganga,Coffee,5900,4043,19615,25325,8617,198,0.8
2021-06-01,Northern,Gulu,Groundnuts,4307,2809,16498,17477,7349,114,0.58
2021-06-01,Northern,Lira,Sorghum,4253,3008,12425,16778,6208,113,0.58
2021-06-01,Northern,Nebbi,Sorghum,3383,3206,13321,18060,5243,131,0.6
2021-06-01,Northern,Gulu,Sorghum,4457,3201,16489,14382,5824,95,0.65
2021-06-01,Northern,Kitgum,Sweet Potatoes,3562,2604,13509,15553,5481,113,0.69
2021-06-01,Northern,Arua,Sweet Potatoes,3442,2658,15591,19352,6333,49,0.63
2021-06-01,Northern,Gulu,Cotton,3162,2878,14387,16656,6341,113,0.54
2021-06-01,Northern,Arua,Cotton,3902,2784,14067,20099,7093,126,0.67
2021-06-01,Northern,Kitgum,Cotton,3960,2634,15145,13836,7273,106,0.64
2021-06-01,Northern,Nebbi,Soybeans,3681,3341,13287,17438,6665,133,0.55
2021-06-01,Northern,Gulu,Soybeans,3784,2871,15832,18088,6068,95,0.46
2021-06-01,Northern,Kitgum,Soybeans,3542,3329,15479,16695,7452,79,0.65
2021-06-01,Northern,Nebbi,Sunflower,3592,2685,14590,15484,6457,75,0.69
2021-06-01,Northern,Nebbi,Sweet Potatoes,4041,2219,12758,18635,6629,128,0.57
2021-06-01,Northern,Nebbi,Groundnuts,3720,2956,13720,19151,5227,110,0.6
2021-06-01,Northern,Arua,Maize,3617,2555,9013,12426,8446,81,0.56
2021-06-01,Northern,Lira,Matooke,3686,3153,12285,17566,6145,87,0.62
2021-06-01,Northern,Arua,Sunflower,3483,2526,15024,14947,6343,109,0.57
2021-06-01,Northern,Lira,Beans,4979,2060,9663,9470,7290,127,0.64
2021-06-01,Northern,Gulu,Beans,4545,2874,11395,11974,7407,98,0.62
2021-06-01,Northern,Arua,Beans,5256,2207,9985,9191,7706,94,0.62
2021-06-01,Northern,Gulu,Coffee,5602,2931,20311,16869,8786,105,0.6
2021-06-01,Northern,Arua,Coffee,5690,3213,16987,20441,8706,124,0.58
2021-06-01,Northern,Lira,Coffee,6361,3826,15414,23312,8576,79,0.61
2021-06-01,Northern,Nebbi,Rice,4453,2995,12565,13660,5937,127,0.78
2021-06-01,Northern,Lira,Rice,3778,2497,10645,17298,6716,115,0.51
2021-06-01,Northern,Arua,Rice,3444,3293,14685,18664,6498,131,0.59
2021-06-01,Northern,Nebbi,Cassava,3684,3076,14484,21028,7571,139,0.56
2021-06-01,Northern,Kitgum,Cassava,3173,3054,15244,15616,6228,126,0.54
2021-06-01,Northern,Lira,Cassava,3197,2921,15981,16496,6400,114,0.63
2021-06-01,Northern,Arua,Matooke,4084,2975,11582,17440,6435,113,0.54
2021-06-01,Northern,Kitgum,Matooke,3996,2662,16826,20108,7339,112,0.59
2021-06-01,Northern,Arua,Groundnuts,2640,2881,15182,16154,5526,107,0.61
2021-06-01,Northern,Lira,Sunflower,3995,2115,14255,19665,7055,117,0.53
2021-06-01,Western,Fort Portal,Matooke,4507,3109,18486,19682,6679,129,0.64
2021-06-01,Western,Mbarara,Maize,3983,3113,12127,13366,7654,123,0.78
2021-06-01,Western,Hoima,Sorghum,4916,3611,13088,18947,7027,110,0.79
2021-06-01,Western,Kabale,Sorghum,3842,3105,14691,17129,6680,116,0.81
2021-06-01,Western,Mbarara,Sweet Potatoes,4287,2655,14781,15076,6554,119,0.8
2021-06-01,Western,Fort Portal,Sweet Potatoes,4136,2792,12935,16159,6004,53,0.72
2021-06-01,Western,Kasese,Sweet Potatoes,3819,2856,17029,17852,7579,92,0.7
2021-06-01,Western,Fort Portal,Cotton,3430,3175,14025,20868,6527,93,0.91
2021-06-01,Western,Kasese,Sorghum,4885,3011,16319,16910,6858,142,0.67
2021-06-01,Western,Kasese,Cotton,4583,3212,14465,18849,7347,102,0.83
2021-06-01,Western,Kasese,Soybeans,3910,3012,13567,19816,7427,91,0.71
2021-06-01,Western,Mbarara,Soybeans,4205,3330,16084,20751,6913,115,0.76
2021-06-01,Western,Kabale,Soybeans,3941,2866,17234,17492,6399,117,0.8
2021-06-01,Western,Fort Portal,Sunflower,4234,2749,16210,16168,6650,108,0.72
2021-06-01,Western,Kasese,Sunflower,4166,3486,12608,19994,7149,80,0.75
2021-06-01,Northern,Nebbi,Maize,4274,2676,11377,15002,8096,120,0.64
2021-06-01,Western,Mbarara,Cotton,4105,3177,15716,21243,7191,82,0.94
2021-06-01,Western,Fort Portal,Groundnuts,3682,3468,18427,16133,7743,132,0.71
2021-06-01,Western,Kabale,Groundnuts,3772,2728,14467,19034,6625,80,0.8
2021-06-01,Western,Kasese,Groundnuts,3599,3246,16557,19720,6789,92,0.86
2021-06-01,Western,Kabale,Maize,4197,3378,11129,16401,9717,69,0.68
2021-06-01,Western,Kasese,Beans,5335,2803,10030,13893,6148,114,0.8
2021-06-01,Western,Hoima,Beans,5118,3008,9257,13370,8090,129,0.67
2021-06-01,Western,Mbarara,Beans,4643,2429,11382,12539,8016,99,0.79
2021-06-01,Western,Hoima,Coffee,6755,4042,15936,20515,10744,114,0.8
2021-06-01,Western,Mbarara,Coffee,6067,3372,18556,23338,10323,105,0.71
2021-06-01,Western,Kabale,Coffee,6076,3707,21931,23815,9576,76,0.69
2021-06-01,Western,Kabale,Rice,3661,2583,16988,22633,6561,80,0.74
2021-06-01,Western,Hoima,Rice,4497,3199,13553,15970,7787,126,0.77
2021-06-01,Western,Mbarara,Rice,4308,3295,15903,18555,6878,137,0.86
2021-06-01,Western,Kabale,Cassava,3565,2905,16797,22099,7016,105,0.78
2021-06-01,Western,Kasese,Cassava,4051,3306,16358,18029,5121,83,0.81
2021-06-01,Western,Fort Portal,Cassava,4469,3239,13641,17678,6129,77,0.84
2021-06-01,Western,Mbarara,Matooke,3989,3414,14266,16733,7608,69,0.67
2021-06-01,Western,Kabale,Matooke,4335,3342,17073,18094,6509,113,0.76
2021-06-01,Western,Hoima,Maize,4100,3372,12188,14357,8790,99,0.79
2021-06-01,Northern,Lira,Maize,4131,2645,10757,15264,8169,140,0.62
2021-06-01,Western,Mbarara,Sunflower,4520,2880,17450,20835,7101,105,0.86
2021-06-01,Eastern,Soroti,Sunflower,3745,3447,17540,19456,5971,76,0.65
2021-06-01,Central,Mukono,Groundnuts,5464,3905,17955,20712,8331,89,0.73
2021-06-01,Central,Luweero,Groundnuts,4959,4057,15637,24511,10158,74,0.75
2021-06-01,Central,Mukono,Sorghum,5887,4266,17325,24350,9195,104,0.82
2021-06-01,Central,Kampala,Sorghum,5622,4505,19351,22457,8832,63,0.9
2021-06-01,Central,Masaka,Sorghum,4961,4139,18626,21909,7979,44,0.69
2021-06-01,Central,Wakiso,Sweet Potatoes,4917,4068,18504,24382,9566,55,0.82
2021-06-01,Central,Kampala,Groundnuts,5208,4091,15273,22989,7351,96,0.77
2021-06-01,Central,Masaka,Sweet Potatoes,5516,4518,17238,28263,9665,87,0.65
2021-06-01,Central,Luweero,Cotton,5780,4568,18079,22368,11466,92,0.92
2021-06-01,Central,Masaka,Cotton,5716,4521,18662,19947,8859,58,0.76
2021-06-01,Central,Kampala,Cotton,5396,4589,21091,28525,8295,77,0.92
2021-06-01,Central,Masaka,Soybeans,4033,3984,18716,25490,9265,60,0.88
2021-06-01,Central,Mukono,Soybeans,5234,4415,20176,25298,9873,93,0.79
2021-06-01,Central,Luweero,Soybeans,5961,4332,17791,23454,8786,69,0.88
2021-06-01,Central,Kampala,Sweet Potatoes,4972,4598,18601,23430,9734,92,0.89
2021-06-01,Central,Masaka,Matooke,5865,4354,17993,23480,9905,70,0.78
2021-06-01,Central,Mukono,Matooke,4987,4723,19576,24109,8858,78,0.84
2021-06-01,Central,Wakiso,Matooke,4748,4016,18288,23133,9820,78,0.73
2021-06-01,Central,Masaka,Maize,5196,3751,13543,19913,10733,66,0.73
2021-06-01,Central,Kampala,Maize,5783,4038,17110,16314,11982,97,0.71
2021-06-01,Central,Luweero,Maize,5300,3504,15794,17200,9742,77,0.84
2021-06-01,Central,Kampala,Beans,5583,3723,14968,17732,9137,78,0.8
2021-06-01,Central,Mukono,Beans,6383,4100,16769,15079,10531,75,0.75
2021-06-01,Central,Masaka,Beans,6622,2885,13983,17309,9639,76,0.82
2021-06-01,Central,Mukono,Coffee,8170,4141,27932,31999,10456,70,0.79
2021-06-01,Central,Wakiso,Coffee,7538,4909,21984,28316,11487,81,0.85
2021-06-01,Central,Kampala,Coffee,8383,4805,20257,28791,13171,78,0.83
2021-06-01,Central,Luweero,Rice,4712,3769,20391,21953,9238,95,0.84
2021-06-01,Central,Mukono,Rice,5463,4145,18714,26136,9606,91,0.71
2021-06-01,Central,Masaka,Rice,5774,3831,20950,28496,9524,71,0.66
2021-06-01,Central,Luweero,Cassava,5139,4813,20849,22312,7598,75,0.75
2021-06-01,Central,Masaka,Cassava,5387,3528,18877,25678,9841,68,0.87
2021-06-01,Central,Wakiso,Cassava,5397,4623,19334,23264,9150,86,0.83
2021-06-01,Central,Masaka,Sunflower,4421,4457,18974,17031,7862,92,0.79
2021-06-01,Central,Mukono,Sunflower,4559,4758,16772,18741,8187,59,0.86
2021-06-01,Eastern,Mbale,Sunflower,4575,3698,12905,20445,7706,87,0.7
2021-06-01,Eastern,Jinja,Maize,3844,3382,10652,13712,8988,89,0.92
2021-06-01,Eastern,Iganga,Groundnuts,3755,3116,16902,17520,7701,96,0.66
2021-06-01,Eastern,Tororo,Sorghum,4004,3704,15121,16541,7791,91,0.8
2021-06-01,Eastern,Mbale,Sorghum,4580,3222,15376,15293,6369,110,0.7
2021-06-01,Eastern,Soroti,Sorghum,4404,3568,16894,19609,6780,61,0.66
2021-06-01,Central,Kampala,Sunflower,4576,3602,17207,22426,9799,72,0.84
2021-06-01,Eastern,Soroti,Sweet Potatoes,4476,3247,14530,16576,7422,91,0.69
2021-06-01,Eastern,Jinja,Groundnuts,3877,3310,15571,19120,6767,100,0.64
2021-06-01,Eastern,Iganga,Sweet Potatoes,3949,3078,14438,17219,7603,84,0.63
2021-06-01,Eastern,Tororo,Cotton,3927,2866,17035,20384,6012,79,0.71
2021-06-01,Eastern,Mbale,Cotton,3691,2878,17472,18295,8060,113,0.61
2021-06-01,Eastern,Jinja,Soybeans,4375,3202,16719,18885,7731,72,0.58
2021-06-01,Eastern,Tororo,Soybeans,4305,3357,16897,16165,7726,77,0.74
2021-06-01,Eastern,Mbale,Soybeans,3598,2964,16969,19129,7113,94,0.73
2021-06-01,Eastern,Jinja,Sunflower,3936,3500,13012,21754,7126,68,0.47
2021-06-01,Eastern,Jinja,Cotton,3590,2826,14480,17953,6860,65,0.61
2021-06-01,Eastern,Soroti,Groundnuts,4241,3216,14939,23424,8222,111,0.64
2021-06-01,Eastern,Mbale,Sweet Potatoes,3981,2941,18514,18344,7869,72,0.72
2021-06-01,Eastern,Iganga,Matooke,3642,3285,18155,19461,6007,112,0.78
2021-06-01,Eastern,Soroti,Matooke,3956,3577,13684,21511,7436,59,0.7
2021-06-01,Eastern,Tororo,Maize,4285,3696,10850,16985,8952,87,0.7
2021-06-01,Eastern,Mbale,Beans,6464,2970,11617,12792,7115,67,0.67
2021-06-01,Eastern,Jinja,Beans,4958,2657,12292,13079,9430,94,0.73
2021-06-01,Eastern,Iganga,Beans,5435,3188,10799,13703,8191,101,0.65
2021-06-01,Eastern,Jinja,Coffee,5637,4251,19315,23445,10487,115,0.69
2021-06-01,Eastern,Iganga,Coffee,6100,4010,19464,24113,12457,91,0.67
2021-06-01,Eastern,Soroti,Maize,4475,2452,11663,15589,8025,84,0.65
2021-06-01,Eastern,Tororo,Rice,4069,3026,14934,16336,6133,77,0.68
2021-06-01,Eastern,Iganga,Rice,2745,4592,17111,19366,7816,61,0.68
2021-06-01,Eastern,Jinja,Rice,4358,2677,15001,19863,7547,115,0.7
2021-06-01,Eastern,Soroti,Cassava,3621,3357,16578,22507,8204,50,0.7
2021-06-01,Eastern,Mbale,Cassava,3465,3439,12571,20347,7496,55,0.69
2021-06-01,Eastern,Tororo,Cassava,4066,3356,15493,22093,8311,77,0.63
2021-06-01,Eastern,Mbale,Matooke,4376,3148,13681,18232,7320,67,0.72
2021-06-01,Eastern,Mbale,Coffee,7092,3340,19881,19924,8294,73,0.62
2021-07-01,Northern,Lira,Groundnuts,3783,3526,15984,18367,6654,88,0.59
2021-07-01,Northern,Nebbi,Sorghum,4266,2777,14379,22177,5808,101,0.57
2021-07-01,Northern,Arua,Sorghum,4114,2914,13682,16804,6537,97,0.57
2021-07-01,Northern,Lira,Sorghum,3807,2793,14761,16803,7449,47,0.66
2021-07-01,Northern,Lira,Sweet Potatoes,3683,3435,13038,16797,7977,71,0.65
2021-07-01,Northern,Arua,Sweet Potatoes,3354,3112,14235,16737,5120,69,0.57
2021-07-01,Northern,Arua,Cotton,3664,3431,16282,19055,6107,105,0.58
2021-07-01,Northern,Nebbi,Cotton,3546,3480,13300,18042,6193,110,0.66
2021-07-01,Northern,Gulu,Cotton,3916,2568,11267,16155,7170,97,0.56
2021-07-01,Northern,Gulu,Soybeans,4333,3093,16638,20209,6716,98,0.69
2021-07-01,Northern,Kitgum,Soybeans,4011,3026,13877,19520,6645,100,0.65
2021-07-01,Northern,Lira,Soybeans,3386,3446,15290,19409,5433,91,0.48
2021-07-01,Northern,Gulu,Sunflower,3679,2818,13184,18761,6780,123,0.55
2021-07-01,Northern,Kitgum,Sweet Potatoes,3748,2621,15185,20038,6887,94,0.68
2021-07-01,Northern,Kitgum,Groundnuts,4292,3281,15193,19095,5889,106,0.64
2021-07-01,Northern,Kitgum,Maize,4337,3694,9461,15447,7819,106,0.64
2021-07-01,Northern,Arua,Matooke,3924,3062,15743,19097,7595,92,0.62
2021-07-01,Northern,Arua,Sunflower,2890,2751,16116,17114,6426,81,0.58
2021-07-01,Northern,Kitgum,Beans,5668,2582,10895,11567,7743,113,0.54
2021-07-01,Northern,Arua,Beans,4984,3105,9904,12524,7534,114,0.61
2021-07-01,Northern,Lira,Beans,5386,2391,10471,12321,8199,72,0.71
2021-07-01,Northern,Nebbi,Coffee,5972,4138,18368,21389,7810,84,0.57
2021-07-01,Northern,Lira,Coffee,6691,3783,16549,21538,8195,88,0.61
2021-07-01,Northern,Arua,Coffee,6734,3352,21375,22057,8672,124,0.67
2021-07-01,Northern,Kitgum,Rice,4821,3354,14522,19393,6466,80,0.56
2021-07-01,Northern,Nebbi,Rice,3649,2380,11991,17748,6921,116,0.49
2021-07-01,Northern,Arua,Rice,4288,2902,14272,17463,6717,97,0.65
2021-07-01,Northern,Nebbi,Cassava,4087,3124,13138,14880,6942,98,0.62
2021-07-01,Northern,Gulu,Cassava,4215,2719,12928,18084,5954,93,0.6
2021-07-01,Northern,Arua,Cassava,3490,3206,16485,22420,7497,73,0.61
2021-07-01,Northern,Gulu,Matooke,4086,3349,15207,19021,7734,85,0.61
2021-07-01,Northern,Lira,Matooke,4477,3032,14982,18718,6478,111,0.6
2021-07-01,Northern,Nebbi,Groundnuts,3748,3809,14920,20066,6872,88,0.56
2021-07-01,Northern,Lira,Sunflower,3636,3614,15640,16583,6123,115,0.62
2021-07-01,Western,Kabale,Matooke,4197,3147,17329,17072,6848,82,0.72
2021-07-01,Western,Hoima,Maize,4732,2785,11668,16520,9447,56,0.68
2021-07-01,Western,Kabale,Sorghum,3554,3648,14198,22354,8023,66,0.71
2021-07-01,Western,Kasese,Sorghum,3886,3042,14965,20530,6433,40,0.7
2021-07-01,Western,Kabale,Sweet Potatoes,4597,3406,17828,18365,6972,84,0.69
2021-07-01,Western,Kasese,Sweet Potatoes,4251,4346,16760,15357,7104,67,0.89
2021-07-01,Western,Mbarara,Sweet Potatoes,4313,3616,15603,17663,6498,51,0.79
2021-07-01,Western,Hoima,Cotton,4394,3697,14132,19170,5977,58,0.75
2021-07-01,Western,Fort Portal,Sorghum,4480,3518,16127,19003,8135,64,0.76
2021-07-01,Western,Fort Portal,Cotton,4109,3482,15529,19299,6740,66,0.77
2021-07-01,Western,Hoima,Soybeans,4569,3385,14781,20976,7579,46,0.73
2021-07-01,Western,Mbarara,Soybeans,4055,3465,18644,23598,6841,97,0.85
2021-07-01,Western,Fort Portal,Soybeans,4418,3862,16533,20160,6853,72,0.72
2021-07-01,Western,Fort Portal,Sunflower,4198,3841,14638,16514,5107,56,0.79
2021-07-01,Western,Kasese,Sunflower,4077,4000,12714,23645,7533,51,0.8
2021-07-01,Northern,Nebbi,Maize,4545,2698,11119,13936,7318,83,0.66
2021-07-01,Western,Kasese,Cotton,4453,3242,14463,19518,5748,57,0.87
2021-07-01,Western,Mbarara,Groundnuts,3735,3792,15047,19618,6798,49,0.8
2021-07-01,Western,Kabale,Groundnuts,4741,3945,15912,20039,7362,102,0.8
2021-07-01,Western,Fort Portal,Groundnuts,5068,3743,14064,18105,6432,73,0.82
2021-07-01,Western,Mbarara,Maize,4937,3075,12378,17981,9205,57,0.75
2021-07-01,Western,Kabale,Beans,5825,3211,10090,12684,6223,62,0.77
2021-07-01,Western,Kasese,Beans,4859,2672,11084,13553,9304,87,0.78
2021-07-01,Western,Fort Portal,Beans,5601,2903,9868,12475,10014,82,0.75
2021-07-01,Western,Fort Portal,Coffee,7578,3997,18789,20406,9578,60,0.61
2021-07-01,Western,Mbarara,Coffee,7095,3782,16402,20409,10650,90,0.72
2021-07-01,Western,Hoima,Coffee,5997,4081,20433,19631,11021,61,0.71
2021-07-01,Western,Fort Portal,Rice,4345,3278,17071,18320,5888,88,0.72
2021-07-01,Western,Kasese,Rice,4523,3139,13731,19873,7585,76,0.71
2021-07-01,Western,Hoima,Rice,4198,4209,16724,19800,7175,63,0.77
2021-07-01,Western,Kasese,Cassava,4861,3880,17272,20404,6778,70,0.77
2021-07-01,Western,Mbarara,Cassava,3900,4032,14945,23641,6565,64,0.74
2021-07-01,Western,Fort Portal,Cassava,3764,3153,15678,20665,6898,79,0.77
2021-07-01,Western,Hoima,Matooke,3624,3626,14346,18791,7349,83,0.68
2021-07-01,Western,Fort Portal,Matooke,4340,3360,16865,21241,7464,60,0.68
2021-07-01,Western,Fort Portal,Maize,4223,3510,11172,17126,7934,58,0.88
2021-07-01,Northern,Lira,Maize,3492,2946,12461,15568,7713,116,0.63
2021-07-01,Western,Hoima,Sunflower,4202,3934,14329,20141,7708,68,0.63
2021-07-01,Eastern,Soroti,Sunflower,4518,4192,16797,20197,6968,59,0.74
2021-07-01,Central,Masaka,Groundnuts,4320,3683,21981,25692,8623,44,0.89
2021-07-01,Central,Luweero,Groundnuts,5156,4365,16215,25788,10242,53,0.74
2021-07-01,Central,Kampala,Sorghum,6016,4181,20942,24048,8775,46,0.8
2021-07-01,Central,Masaka,Sorghum,6043,4338,21421,24704,8576,43,0.7
2021-07-01,Central,Luweero,Sorghum,5515,4552,22559,27213,9099,37,0.79
2021-07-01,Central,Kampala,Sweet Potatoes,4902,4839,23083,27989,8757,47,0.77
2021-07-01,Central,Wakiso,Groundnuts,5877,4632,21020,23094,9353,56,0.75
2021-07-01,Central,Luweero,Sweet Potatoes,6036,4203,22978,22691,11460,58,0.85
2021-07-01,Central,Kampala,Cotton,4861,4103,20212,29536,10189,46,0.85
2021-07-01,Central,Masaka,Cotton,6061,3832,21616,28025,8862,64,0.85
2021-07-01,Central,Mukono,Cotton,5423,3780,19592,26953,8859,47,0.84
2021-07-01,Central,Luweero,Soybeans,5642,4261,21936,24654,10136,46,0.88
2021-07-01,Central,Kampala,Soybeans,5280,3922,24253,25453,9532,42,0.9
2021-07-01,Central,Wakiso,Soybeans,5212,4407,22428,24378,9260,33,0.8
2021-07-01,Central,Wakiso,Sweet Potatoes,5702,4166,20478,24389,8743,39,0.78
2021-07-01,Central,Masaka,Matooke,5549,4569,22291,26386,9996,44,0.87
2021-07-01,Central,Luweero,Matooke,5510,3998,14108,19497,8842,52,0.77
2021-07-01,Central,Wakiso,Matooke,6191,4587,23253,27548,8988,41,0.89
2021-07-01,Central,Masaka,Maize,6269,4080,14740,21546,10794,54,0.77
2021-07-01,Central,Mukono,Maize,5550,4110,15742,20949,9846,41,0.88
2021-07-01,Central,Kampala,Maize,5729,4094,15850,22849,12533,59,0.79
2021-07-01,Central,Kampala,Beans,6267,3541,14217,17819,11447,39,0.8
2021-07-01,Central,Wakiso,Beans,7360,3681,13753,19946,10963,61,0.79
2021-07-01,Central,Mukono,Beans,7599,3255,15210,15776,9877,55,0.82
2021-07-01,Central,Masaka,Coffee,7395,5079,27041,26560,10834,51,0.86
2021-07-01,Central,Mukono,Coffee,9202,5459,22862,32283,11919,47,0.86
2021-07-01,Central,Kampala,Coffee,9873,5285,24142,33188,12089,57,0.82
2021-07-01,Central,Luweero,Rice,4794,4570,21617,27803,10096,52,0.85
2021-07-01,Central,Mukono,Rice,5210,4264,22248,24281,8682,34,0.64
2021-07-01,Central,Masaka,Rice,5884,3639,25295,24607,10665,54,0.66
2021-07-01,Central,Masaka,Cassava,6920,3478,20253,24659,8737,59,0.91
2021-07-01,Central,Luweero,Cassava,5086,4580,19054,25113,9827,44,0.87
2021-07-01,Central,Wakiso,Cassava,6194,4739,22077,26309,10291,36,0.82
2021-07-01,Central,Wakiso,Sunflower,5116,3968,16928,23602,9410,51,0.73
2021-07-01,Central,Mukono,Sunflower,6400,4759,20845,24720,9252,56,0.92
2021-07-01,Eastern,Tororo,Sunflower,4120,3965,15667,21393,8833,49,0.71
2021-07-01,Eastern,Tororo,Maize,4705,2557,11137,19294,10479,81,0.66
2021-07-01,Eastern,Soroti,Groundnuts,4032,3581,15339,23475,8192,74,0.64
2021-07-01,Eastern,Mbale,Sorghum,4722,3655,16398,19863,8819,60,0.57
2021-07-01,Eastern,Iganga,Sorghum,4358,3073,16605,19764,6372,75,0.69
2021-07-01,Eastern,Jinja,Sorghum,4194,3266,15406,19219,7689,78,0.82
2021-07-01,Eastern,Mbale,Sweet Potatoes,5125,3207,16195,19449,7834,50,0.74
2021-07-01,Eastern,Jinja,Sweet Potatoes,3551,2808,16980,22230,7324,68,0.68
2021-07-01,Eastern,Iganga,Groundnuts,3951,4443,15328,22845,8345,59,0.74
2021-07-01,Eastern,Tororo,Cotton,5106,3790,18558,23090,6210,30,0.64
2021-07-01,Eastern,Iganga,Cotton,5139,3128,16078,15100,8258,83,0.77
2021-07-01,Eastern,Jinja,Soybeans,3766,3554,17241,18004,6799,66,0.64
2021-07-01,Eastern,Mbale,Soybeans,4472,3987,17361,22874,7501,89,0.77
